,ell,TT,TE,EE,BB,KK
32190,32190,1.5058449e-22,-1.7396821999999998e-24,1.450065e-24,1.4446071e-24,3.2987592e-23
32191,32191,1.5184197e-22,-1.7384177e-24,1.450553e-24,1.4443421999999999e-24,3.2985662999999995e-23
32192,32192,1.5303689999999998e-22,-1.7371968e-24,1.4510093000000001e-24,1.4440816e-24,3.2983737e-23
32193,32193,1.5415512e-22,-1.7360315000000002e-24,1.4514268e-24,1.4438264e-24,3.2981815e-23
32194,32194,1.551834e-22,-1.7349326999999998e-24,1.4517984e-24,1.4435776e-24,3.2979889999999996e-23
32195,32195,1.5610954e-22,-1.7339111999999997e-24,1.4521178e-24,1.4433358e-24,3.2977964e-23
32196,32196,1.5692254e-22,-1.7329763e-24,1.4523793e-24,1.4431021e-24,3.297604e-23
32197,32197,1.5761274e-22,-1.7321364000000002e-24,1.4525777e-24,1.442877e-24,3.2974113e-23
32198,32198,1.5817189e-22,-1.7313989e-24,1.4527087e-24,1.4426611e-24,3.297219e-23
32199,32199,1.5859328e-22,-1.7307699e-24,1.4527687e-24,1.4424548999999999e-24,3.2970265e-23
32200,32200,1.5887178e-22,-1.7302545e-24,1.4527549e-24,1.4422586e-24,3.296834e-23
32201,32201,1.5900398e-22,-1.729856e-24,1.4526655999999999e-24,1.4420727999999999e-24,3.2966418e-23
32202,32202,1.5898813e-22,-1.7295767e-24,1.4524996e-24,1.4418973e-24,3.2964492e-23
32203,32203,1.5882423e-22,-1.7294174e-24,1.4522568e-24,1.4417322e-24,3.296257e-23
32204,32204,1.5851401e-22,-1.7293773999999998e-24,1.4519381999999998e-24,1.4415773e-24,3.2960645e-23
32205,32205,1.5806088e-22,-1.7294546e-24,1.4515453e-24,1.4414325e-24,3.2958723e-23
32206,32206,1.5746996999999999e-22,-1.7296458e-24,1.4510806e-24,1.4412974e-24,3.2956800000000004e-23
32207,32207,1.5674794999999999e-22,-1.7299461999999998e-24,1.4505475999999998e-24,1.4411714e-24,3.2954875e-23
32208,32208,1.5590307e-22,-1.7303496e-24,1.4499503999999998e-24,1.4410541e-24,3.2952953e-23
32209,32209,1.5494499e-22,-1.730849e-24,1.4492939e-24,1.4409448e-24,3.295103e-23
32210,32210,1.5388468e-22,-1.731436e-24,1.4485838000000001e-24,1.4408427e-24,3.2949110000000004e-23
32211,32211,1.5273433e-22,-1.732101e-24,1.4478261999999999e-24,1.4407468e-24,3.2947186999999995e-23
32212,32212,1.5150714e-22,-1.7328341e-24,1.4470278999999999e-24,1.4406563999999999e-24,3.2945265e-23
32213,32213,1.5021727e-22,-1.733624e-24,1.4461962e-24,1.4405704e-24,3.2943342000000004e-23
32214,32214,1.4887951999999999e-22,-1.7344589e-24,1.4453389e-24,1.4404878e-24,3.294142e-23
32215,32215,1.4750932e-22,-1.7353267e-24,1.4444637e-24,1.4404075e-24,3.29395e-23
32216,32216,1.4612246e-22,-1.7362146e-24,1.4435787999999999e-24,1.4403282999999999e-24,3.2937576e-23
32217,32217,1.447349e-22,-1.7371098e-24,1.4426925e-24,1.4402492e-24,3.2935654e-23
32218,32218,1.4336262999999999e-22,-1.7379993e-24,1.4418131e-24,1.4401691e-24,3.2933732e-23
32219,32219,1.4202145e-22,-1.7388701e-24,1.4409489e-24,1.4400868e-24,3.2931814000000005e-23
32220,32220,1.4072678e-22,-1.7397097e-24,1.4401077000000001e-24,1.4400012e-24,3.292989e-23
32221,32221,1.3949354e-22,-1.7405057e-24,1.4392974e-24,1.4399114e-24,3.292797e-23
32222,32222,1.3833588e-22,-1.7412463e-24,1.4385253e-24,1.4398162999999998e-24,3.2926049999999994e-23
32223,32223,1.3726713e-22,-1.7419203e-24,1.4377984e-24,1.439715e-24,3.292413e-23
32224,32224,1.362995e-22,-1.7425174e-24,1.4371232e-24,1.4396066e-24,3.2922209999999996e-23
32225,32225,1.354441e-22,-1.7430281e-24,1.4365054e-24,1.4394902999999999e-24,3.2920287999999996e-23
32226,32226,1.3471067e-22,-1.743444e-24,1.4359502e-24,1.4393656e-24,3.2918369999999997e-23
32227,32227,1.3410757e-22,-1.7437577e-24,1.4354619999999999e-24,1.4392317999999999e-24,3.291645e-23
32228,32228,1.3364161e-22,-1.7439632e-24,1.4350445e-24,1.4390882e-24,3.291453e-23
32229,32229,1.33318e-22,-1.7440553999999997e-24,1.4347004e-24,1.4389348e-24,3.291261e-23
32230,32230,1.3314032e-22,-1.744031e-24,1.4344318e-24,1.4387712e-24,3.291069e-23
32231,32231,1.3311039999999998e-22,-1.7438877e-24,1.4342397e-24,1.4385973e-24,3.2908773000000003e-23
32232,32232,1.3322839e-22,-1.7436247999999998e-24,1.4341242e-24,1.438413e-24,3.2906854e-23
32233,32233,1.3349269e-22,-1.7432428e-24,1.4340848e-24,1.4382185e-24,3.2904935999999996e-23
32234,32234,1.3390002e-22,-1.7427439e-24,1.4341198e-24,1.438014e-24,3.2903017e-23
32235,32235,1.3444536999999999e-22,-1.7421313e-24,1.4342268e-24,1.4377999e-24,3.29011e-23
32236,32236,1.351222e-22,-1.7414099999999998e-24,1.4344024e-24,1.4375765e-24,3.289918e-23
32237,32237,1.359224e-22,-1.7405857999999997e-24,1.4346426999999999e-24,1.4373446000000001e-24,3.289726e-23
32238,32238,1.368364e-22,-1.7396659e-24,1.4349426e-24,1.4371048e-24,3.2895343e-23
32239,32239,1.3785332999999998e-22,-1.7386588e-24,1.4352968e-24,1.4368577e-24,3.2893424e-23
32240,32240,1.3896112e-22,-1.7375737e-24,1.4356989e-24,1.4366043e-24,3.289151e-23
32241,32241,1.4014663e-22,-1.736421e-24,1.4361423999999999e-24,1.4363456e-24,3.288959e-23
32242,32242,1.4139580999999999e-22,-1.7352117e-24,1.43662e-24,1.4360824e-24,3.2887672e-23
32243,32243,1.426939e-22,-1.7339576e-24,1.4371242000000001e-24,1.4358159e-24,3.2885757000000004e-23
32244,32244,1.4402553e-22,-1.7326709e-24,1.4376469e-24,1.435547e-24,3.2883837999999996e-23
32245,32245,1.4537496e-22,-1.7313642e-24,1.4381801e-24,1.4352768999999999e-24,3.2881923e-23
32246,32246,1.4672626e-22,-1.7300505e-24,1.4387155e-24,1.4350067e-24,3.2880004000000005e-23
32247,32247,1.4806342e-22,-1.7287426e-24,1.4392448e-24,1.4347376e-24,3.287809e-23
32248,32248,1.4937067e-22,-1.7274535e-24,1.4397599e-24,1.4344707e-24,3.2876174e-23
32249,32249,1.5063255000000002e-22,-1.7261958999999997e-24,1.4402528e-24,1.4342069e-24,3.2874255e-23
32250,32250,1.5183411e-22,-1.724982e-24,1.4407155e-24,1.4339474999999999e-24,3.287234e-23
32251,32251,1.5296116999999999e-22,-1.7238237999999998e-24,1.4411407e-24,1.4336933e-24,3.2870425e-23
32252,32252,1.5400033999999999e-22,-1.7227322e-24,1.4415216e-24,1.4334453e-24,3.2868509999999997e-23
32253,32253,1.5493931e-22,-1.7217176000000002e-24,1.4418515e-24,1.4332044e-24,3.2866594999999996e-23
32254,32254,1.5576694e-22,-1.7207896e-24,1.4421245e-24,1.4329713999999998e-24,3.2864679999999994e-23
32255,32255,1.5647335000000002e-22,-1.7199565e-24,1.4423357e-24,1.4327468e-24,3.2862765e-23
32256,32256,1.5705009999999998e-22,-1.7192257999999997e-24,1.4424804e-24,1.4325313999999999e-24,3.2860850000000004e-23
32257,32257,1.5749027e-22,-1.7186034e-24,1.4425547e-24,1.4323256e-24,3.2858934e-23
32258,32258,1.5778852e-22,-1.7180945e-24,1.442556e-24,1.4321298e-24,3.285702e-23
32259,32259,1.5794116999999998e-22,-1.7177023e-24,1.4424823e-24,1.4319442e-24,3.2855104000000003e-23
32260,32260,1.5794624e-22,-1.717429e-24,1.4423323000000001e-24,1.4317690000000001e-24,3.285319e-23
32261,32261,1.5780346e-22,-1.7172756e-24,1.4421055e-24,1.4316041e-24,3.2851277000000004e-23
32262,32262,1.5751431e-22,-1.7172414000000002e-24,1.4418030999999999e-24,1.4314496e-24,3.2849362000000003e-23
32263,32263,1.5708194e-22,-1.7173242e-24,1.441426e-24,1.431305e-24,3.2847447e-23
32264,32264,1.5651122e-22,-1.7175206999999998e-24,1.4409769e-24,1.4311703e-24,3.2845535000000004e-23
32265,32265,1.5580856999999999e-22,-1.7178261e-24,1.4404589999999999e-24,1.4310447e-24,3.2843620000000003e-23
32266,32266,1.5498201e-22,-1.7182345e-24,1.4398761e-24,1.4309280000000002e-24,3.284171e-23
32267,32267,1.5404096e-22,-1.7187386e-24,1.4392333e-24,1.4308191e-24,3.2839793000000004e-23
32268,32268,1.5299621000000002e-22,-1.7193300999999998e-24,1.4385358e-24,1.4307176e-24,3.283788e-23
32269,32269,1.5185975e-22,-1.7199996e-24,1.4377897999999999e-24,1.4306223999999999e-24,3.283597e-23
32270,32270,1.5064461e-22,-1.7207368e-24,1.4370018999999999e-24,1.4305329e-24,3.2834055e-23
32271,32271,1.4936476999999998e-22,-1.7215306e-24,1.4361793999999998e-24,1.4304478e-24,3.2832143e-23
32272,32272,1.4803496e-22,-1.7223692e-24,1.4353297e-24,1.4303662e-24,3.283023e-23
32273,32273,1.4667047999999998e-22,-1.7232404999999998e-24,1.4344608e-24,1.4302871e-24,3.282832e-23
32274,32274,1.4528705e-22,-1.7241317e-24,1.4335808e-24,1.4302091999999999e-24,3.2826408e-23
32275,32275,1.439006e-22,-1.7250298e-24,1.4326977e-24,1.4301314999999999e-24,3.2824497e-23
32276,32276,1.4252709000000001e-22,-1.7259219999999998e-24,1.43182e-24,1.430053e-24,3.2822585000000003e-23
32277,32277,1.4118233000000002e-22,-1.7267954e-24,1.4309559e-24,1.4299724e-24,3.2820672999999994e-23
32278,32278,1.3988183e-22,-1.727637e-24,1.4301134e-24,1.4298887e-24,3.281876e-23
32279,32279,1.3864053e-22,-1.7284348e-24,1.4293002999999999e-24,1.4298007e-24,3.281685e-23
32280,32280,1.3747270999999998e-22,-1.7291768e-24,1.4285239e-24,1.4297077e-24,3.2814940000000005e-23
32281,32281,1.3639179e-22,-1.7298519e-24,1.4277913999999999e-24,1.4296086e-24,3.2813027e-23
32282,32282,1.3541018e-22,-1.7304497e-24,1.4271092e-24,1.4295025e-24,3.2811115e-23
32283,32283,1.3453912e-22,-1.7309605e-24,1.4264833000000001e-24,1.4293884999999999e-24,3.2809207000000004e-23
32284,32284,1.3378855e-22,-1.7313762e-24,1.4259188e-24,1.4292662e-24,3.2807294999999995e-23
32285,32285,1.3316705e-22,-1.7316892e-24,1.4254205e-24,1.4291348e-24,3.2805382999999997e-23
32286,32286,1.3268164e-22,-1.7318934e-24,1.4249921e-24,1.428994e-24,3.2803475e-23
32287,32287,1.3233781e-22,-1.7319839e-24,1.4246365e-24,1.4288429999999999e-24,3.2801563999999994e-23
32288,32288,1.3213933000000001e-22,-1.7319571e-24,1.4243558e-24,1.4286820000000001e-24,3.2799655e-23
32289,32289,1.3208834e-22,-1.731811e-24,1.4241512e-24,1.4285107e-24,3.2797747e-23
32290,32290,1.3218521999999998e-22,-1.7315446e-24,1.4240232e-24,1.428329e-24,3.2795835e-23
32291,32291,1.3242865000000002e-22,-1.7311586e-24,1.4239711999999999e-24,1.4281370999999999e-24,3.2793927000000004e-23
32292,32292,1.3281558e-22,-1.730655e-24,1.4239937e-24,1.4279351000000001e-24,3.279202e-23
32293,32293,1.333413e-22,-1.7300373e-24,1.4240886999999998e-24,1.4277234999999999e-24,3.2790107e-23
32294,32294,1.3399946e-22,-1.7293103e-24,1.4242527999999999e-24,1.4275025e-24,3.27882e-23
32295,32295,1.3478220999999998e-22,-1.7284798e-24,1.424482e-24,1.4272729999999999e-24,3.278629e-23
32296,32296,1.3568021999999998e-22,-1.7275531e-24,1.4247718e-24,1.4270353999999998e-24,3.2784382999999996e-23
32297,32297,1.3668277999999998e-22,-1.7265387e-24,1.4251168e-24,1.4267904e-24,3.2782475e-23
32298,32298,1.3777804e-22,-1.725446e-24,1.4255109e-24,1.4265391e-24,3.2780566e-23
32299,32299,1.3895299e-22,-1.7242850999999998e-24,1.4259474e-24,1.4262823e-24,3.2778658000000003e-23
32300,32300,1.4019374999999999e-22,-1.7230673e-24,1.4264193000000002e-24,1.4260209e-24,3.277675e-23
32301,32301,1.4148563e-22,-1.7218044e-24,1.426919e-24,1.4257559e-24,3.2774842e-23
32302,32302,1.4281337e-22,-1.7205088e-24,1.4274388999999999e-24,1.4254885e-24,3.2772937e-23
32303,32303,1.441613e-22,-1.719193e-24,1.4279707e-24,1.4252198999999999e-24,3.277103e-23
32304,32304,1.4551346e-22,-1.7178701999999998e-24,1.4285062e-24,1.424951e-24,3.276912e-23
32305,32305,1.4685389999999999e-22,-1.7165531999999998e-24,1.4290372e-24,1.4246829e-24,3.2767216e-23
32306,32306,1.4816677999999998e-22,-1.7152551999999998e-24,1.4295555e-24,1.4244169e-24,3.2765308e-23
32307,32307,1.494366e-22,-1.7139889e-24,1.430053e-24,1.424154e-24,3.27634e-23
32308,32308,1.5064832999999998e-22,-1.7127666e-24,1.430522e-24,1.4238952e-24,3.2761495000000003e-23
32309,32309,1.5178764000000001e-22,-1.7116004e-24,1.4309549999999998e-24,1.4236416e-24,3.2759587e-23
32310,32310,1.5284102e-22,-1.7105013e-24,1.4313448e-24,1.4233940999999999e-24,3.2757681999999996e-23
32311,32311,1.53796e-22,-1.7094799e-24,1.4316850999999999e-24,1.4231535999999998e-24,3.2755777e-23
32312,32312,1.5464122999999999e-22,-1.7085457e-24,1.4319697e-24,1.4229208e-24,3.275387e-23
32313,32313,1.5536664e-22,-1.7077073999999998e-24,1.4321933e-24,1.4226965e-24,3.2751964e-23
32314,32314,1.5596358e-22,-1.7069722e-24,1.4323515e-24,1.4224812999999999e-24,3.275006e-23
32315,32315,1.5642485e-22,-1.7063464e-24,1.4324402e-24,1.4222756e-24,3.2748154999999995e-23
32316,32316,1.5674487999999999e-22,-1.705835e-24,1.4324564999999999e-24,1.4220799e-24,3.2746247e-23
32317,32317,1.5691973e-22,-1.7054416e-24,1.4323980999999999e-24,1.4218944e-24,3.2744342e-23
32318,32318,1.5694714e-22,-1.7051683e-24,1.4322639e-24,1.4217193999999999e-24,3.2742437e-23
32319,32319,1.568266e-22,-1.705016e-24,1.4320532e-24,1.4215547e-24,3.2740533e-23
32320,32320,1.5655927e-22,-1.7049841e-24,1.4317665999999999e-24,1.4214003e-24,3.2738627999999995e-23
32321,32321,1.5614808e-22,-1.7050707e-24,1.4314053e-24,1.4212561e-24,3.2736726999999997e-23
32322,32322,1.5559759999999998e-22,-1.7052721999999998e-24,1.4309718e-24,1.4211217000000001e-24,3.2734822e-23
32323,32323,1.5491407e-22,-1.705584e-24,1.4304687999999999e-24,1.4209966e-24,3.2732917e-23
32324,32324,1.5410519999999998e-22,-1.706e-24,1.4299002999999999e-24,1.4208802e-24,3.2731012e-23
32325,32325,1.5318025e-22,-1.7065131e-24,1.429271e-24,1.420772e-24,3.2729108e-23
32326,32326,1.5214977e-22,-1.7071147e-24,1.4285861e-24,1.4206713e-24,3.2727206000000004e-23
32327,32327,1.5102557e-22,-1.7077955e-24,1.4278517e-24,1.4205771e-24,3.27253e-23
32328,32328,1.4982055999999999e-22,-1.708545e-24,1.4270742e-24,1.4204885e-24,3.27234e-23
32329,32329,1.4854856e-22,-1.7093522e-24,1.4262607e-24,1.4204046e-24,3.2721496e-23
32330,32330,1.4722421999999998e-22,-1.7102052e-24,1.4254187999999999e-24,1.4203244000000001e-24,3.2719594000000004e-23
32331,32331,1.4586274999999999e-22,-1.7110916e-24,1.4245561999999999e-24,1.4202466e-24,3.271769e-23
32332,32332,1.4447982e-22,-1.7119984e-24,1.4236809e-24,1.4201704e-24,3.2715789999999996e-23
32333,32333,1.4309136e-22,-1.7129129e-24,1.4228012e-24,1.4200946000000001e-24,3.2713884e-23
32334,32334,1.4171334e-22,-1.7138218e-24,1.4219253e-24,1.4200180000000002e-24,3.2711982000000005e-23
32335,32335,1.4036163e-22,-1.714712e-24,1.4210614e-24,1.4199395e-24,3.271008e-23
32336,32336,1.3905177999999999e-22,-1.7155707e-24,1.4202174999999999e-24,1.4198579e-24,3.2708179999999997e-23
32337,32337,1.3779887000000001e-22,-1.7163854e-24,1.4194015e-24,1.4197724e-24,3.2706275e-23
32338,32338,1.366173e-22,-1.7171441e-24,1.4186209e-24,1.4196818e-24,3.2704374e-23
32339,32339,1.3552064e-22,-1.7178354e-24,1.4178826999999999e-24,1.4195852e-24,3.2702473e-23
32340,32340,1.3452149000000002e-22,-1.7184487e-24,1.4171936e-24,1.4194817e-24,3.270057e-23
32341,32341,1.3363128999999998e-22,-1.7189746e-24,1.4165596e-24,1.4193706e-24,3.2698670000000003e-23
32342,32342,1.3286021999999998e-22,-1.7194041e-24,1.4159859999999999e-24,1.419251e-24,3.2696769999999997e-23
32343,32343,1.3221709999999999e-22,-1.7197299e-24,1.4154774999999999e-24,1.4191224999999998e-24,3.2694869999999996e-23
32344,32344,1.317092e-22,-1.7199458e-24,1.4150382e-24,1.4189845000000001e-24,3.269297e-23
32345,32345,1.3134226e-22,-1.7200464e-24,1.4146709e-24,1.4188365e-24,3.269107e-23
32346,32346,1.3112036e-22,-1.7200284e-24,1.4143782e-24,1.4186783e-24,3.2689167e-23
32347,32347,1.3104591e-22,-1.7198893e-24,1.4141612e-24,1.4185098e-24,3.268727e-23
32348,32348,1.3111957000000001e-22,-1.7196281999999998e-24,1.4140206e-24,1.418331e-24,3.268537e-23
32349,32349,1.313403e-22,-1.7192458e-24,1.4139560000000001e-24,1.4181418e-24,3.2683467e-23
32350,32350,1.3170533e-22,-1.7187439e-24,1.4139661e-24,1.4179424999999999e-24,3.268157e-23
32351,32351,1.3221023e-22,-1.7181259e-24,1.4140489e-24,1.4177332999999998e-24,3.2679667999999996e-23
32352,32352,1.3284889999999998e-22,-1.7173965e-24,1.4142012e-24,1.4175149000000001e-24,3.267777e-23
32353,32353,1.3361371999999998e-22,-1.7165617999999997e-24,1.4144195e-24,1.4172876e-24,3.2675869999999996e-23
32354,32354,1.3449557e-22,-1.715629e-24,1.4146990999999999e-24,1.4170522e-24,3.267397e-23
32355,32355,1.3548398999999998e-22,-1.7146064999999998e-24,1.4150348e-24,1.4168093999999999e-24,3.2672073000000004e-23
32356,32356,1.3656726999999998e-22,-1.7135038e-24,1.4154206e-24,1.4165599e-24,3.2670172e-23
32357,32357,1.3773259000000001e-22,-1.7123312e-24,1.4158500999999999e-24,1.4163047e-24,3.2668274e-23
32358,32358,1.3896616e-22,-1.7111e-24,1.4163162e-24,1.4160449e-24,3.2666376999999997e-23
32359,32359,1.4025342e-22,-1.7098222e-24,1.4168115e-24,1.4157813e-24,3.266448e-23
32360,32360,1.4157917e-22,-1.7085101e-24,1.4173284e-24,1.4155152000000001e-24,3.2662580000000005e-23
32361,32361,1.4292775e-22,-1.7071766e-24,1.4178587e-24,1.4152475e-24,3.2660683e-23
32362,32362,1.4428324999999998e-22,-1.705835e-24,1.4183943e-24,1.4149793999999999e-24,3.2658785e-23
32363,32363,1.4562969000000001e-22,-1.7044984e-24,1.4189268e-24,1.414712e-24,3.2656888e-23
32364,32364,1.4695115999999998e-22,-1.7031799e-24,1.4194482e-24,1.4144465e-24,3.2654990000000005e-23
32365,32365,1.4823205e-22,-1.7018927e-24,1.4199504000000001e-24,1.414184e-24,3.2653092e-23
32366,32366,1.4945724e-22,-1.7006494e-24,1.4204255e-24,1.4139254e-24,3.2651194000000005e-23
32367,32367,1.5061223e-22,-1.699462e-24,1.4208661e-24,1.4136719e-24,3.26493e-23
32368,32368,1.5168339e-22,-1.698342e-24,1.4212648999999999e-24,1.4134243999999999e-24,3.2647402e-23
32369,32369,1.5265797999999998e-22,-1.6973001e-24,1.4216154e-24,1.4131836999999999e-24,3.2645504e-23
32370,32370,1.5352448e-22,-1.6963462e-24,1.4219113999999999e-24,1.4129506999999999e-24,3.264361e-23
32371,32371,1.5427255000000002e-22,-1.695489e-24,1.4221477000000001e-24,1.4127261999999999e-24,3.2641712e-23
32372,32372,1.5489329e-22,-1.6947361e-24,1.4223192e-24,1.4125105e-24,3.2639818e-23
32373,32373,1.5537921999999999e-22,-1.6940941e-24,1.4224222e-24,1.4123044999999999e-24,3.2637919999999994e-23
32374,32374,1.5572448999999999e-22,-1.693568e-24,1.4224535e-24,1.4121085e-24,3.2636026e-23
32375,32375,1.5592486e-22,-1.6931617e-24,1.4224105999999999e-24,1.4119227e-24,3.2634128e-23
32376,32376,1.5597777000000001e-22,-1.6928775999999998e-24,1.4222920999999999e-24,1.4117471999999998e-24,3.2632233999999996e-23
32377,32377,1.5588239e-22,-1.6927166e-24,1.4220974999999999e-24,1.4115823e-24,3.2630339999999997e-23
32378,32378,1.5563964e-22,-1.6926783e-24,1.4218267999999999e-24,1.4114277e-24,3.2628445e-23
32379,32379,1.552521e-22,-1.6927608e-24,1.4214813999999999e-24,1.4112834e-24,3.2626547e-23
32380,32380,1.547241e-22,-1.692961e-24,1.4210633999999999e-24,1.411149e-24,3.2624652999999995e-23
32381,32381,1.5406153999999998e-22,-1.6932738999999997e-24,1.4205755e-24,1.4110240000000001e-24,3.2622760000000005e-23
32382,32382,1.5327196e-22,-1.6936937999999998e-24,1.4200212999999999e-24,1.410908e-24,3.2620864e-23
32383,32383,1.5236434e-22,-1.6942133e-24,1.4194056e-24,1.4108001999999998e-24,3.261897e-23
32384,32384,1.5134903999999998e-22,-1.6948241e-24,1.4187335e-24,1.4107e-24,3.2617076e-23
32385,32385,1.5023767e-22,-1.6955168e-24,1.4180106999999999e-24,1.4106064999999999e-24,3.261518e-23
32386,32386,1.4904296000000002e-22,-1.6962806999999997e-24,1.4172437e-24,1.4105188999999998e-24,3.2613287e-23
32387,32387,1.4777864e-22,-1.6971048e-24,1.4164394e-24,1.4104361e-24,3.2611393e-23
32388,32388,1.4645922e-22,-1.697977e-24,1.4156054e-24,1.4103572e-24,3.2609502e-23
32389,32389,1.4509984999999999e-22,-1.6988848e-24,1.4147491000000001e-24,1.4102811e-24,3.2607608e-23
32390,32390,1.4371619000000001e-22,-1.6998153e-24,1.4138787999999999e-24,1.4102065999999999e-24,3.2605712999999996e-23
32391,32391,1.4232412e-22,-1.7007551e-24,1.4130023999999999e-24,1.4101326e-24,3.2603822e-23
32392,32392,1.4093969e-22,-1.7016909999999998e-24,1.4121283e-24,1.410058e-24,3.2601927999999996e-23
32393,32393,1.3957879e-22,-1.7026096e-24,1.4112647000000001e-24,1.4099818e-24,3.2600037e-23
32394,32394,1.382571e-22,-1.7034979e-24,1.4104195e-24,1.4099028000000001e-24,3.2598143e-23
32395,32395,1.3698980999999998e-22,-1.704343e-24,1.4096007e-24,1.4098199000000001e-24,3.2596252e-23
32396,32396,1.3579148e-22,-1.7051327e-24,1.4088159e-24,1.4097318999999999e-24,3.2594358e-23
32397,32397,1.3467587e-22,-1.7058553000000002e-24,1.4080721e-24,1.4096382e-24,3.2592467000000004e-23
32398,32398,1.336558e-22,-1.7064999e-24,1.4073761e-24,1.4095377e-24,3.2590576e-23
32399,32399,1.3274293e-22,-1.7070566000000002e-24,1.4067340000000002e-24,1.4094296e-24,3.2588682000000004e-23
32400,32400,1.3194772e-22,-1.7075165e-24,1.4061511999999999e-24,1.4093133e-24,3.258679e-23
32401,32401,1.3127924e-22,-1.7078717e-24,1.4056326e-24,1.409188e-24,3.2584899999999995e-23
32402,32402,1.3074507999999999e-22,-1.7081156e-24,1.4051821999999999e-24,1.4090530999999999e-24,3.2583009999999997e-23
32403,32403,1.3035129e-22,-1.7082429e-24,1.4048034e-24,1.4089084e-24,3.258112e-23
32404,32404,1.3010223e-22,-1.7082496e-24,1.4044984e-24,1.4087534e-24,3.2579228e-23
32405,32405,1.3000065e-22,-1.7081333e-24,1.4042688e-24,1.4085882e-24,3.2577337e-23
32406,32406,1.3004754e-22,-1.7078927e-24,1.4041154999999999e-24,1.4084122999999999e-24,3.2575446e-23
32407,32407,1.3024215e-22,-1.7075282e-24,1.4040381999999999e-24,1.4082262e-24,3.2573555e-23
32408,32408,1.3058205e-22,-1.7070415e-24,1.4040357e-24,1.4080298e-24,3.2571664e-23
32409,32409,1.3106305999999999e-22,-1.706436e-24,1.4041061999999999e-24,1.4078236e-24,3.2569773000000004e-23
32410,32410,1.3167942e-22,-1.705716e-24,1.4042466999999998e-24,1.4076078e-24,3.2567882e-23
32411,32411,1.3242375e-22,-1.7048874e-24,1.4044538e-24,1.407383e-24,3.2565994999999996e-23
32412,32412,1.3328719999999998e-22,-1.7039577e-24,1.404723e-24,1.4071499e-24,3.2564104e-23
32413,32413,1.3425951999999999e-22,-1.702935e-24,1.4050491e-24,1.4069092e-24,3.2562217e-23
32414,32414,1.353292e-22,-1.7018289e-24,1.4054266e-24,1.4066618e-24,3.2560326000000004e-23
32415,32415,1.3648359999999999e-22,-1.7006497e-24,1.4058487e-24,1.4064083e-24,3.2558435e-23
32416,32416,1.3770907e-22,-1.6994087e-24,1.4063089e-24,1.40615e-24,3.2556547999999996e-23
32417,32417,1.3899115e-22,-1.6981180000000002e-24,1.4067996e-24,1.4058878e-24,3.255466e-23
32418,32418,1.4031471999999998e-22,-1.6967902e-24,1.4073133e-24,1.4056227e-24,3.255277e-23
32419,32419,1.4166417999999998e-22,-1.6954383e-24,1.4078418e-24,1.4053559e-24,3.2550881999999996e-23
32420,32420,1.430236e-22,-1.6940755e-24,1.4083771999999998e-24,1.4050884999999999e-24,3.2548995e-23
32421,32421,1.4437696999999999e-22,-1.6927155e-24,1.4089112e-24,1.4048215999999999e-24,3.2547104e-23
32422,32422,1.4570833000000002e-22,-1.6913717e-24,1.4094356e-24,1.4045563999999999e-24,3.2545217e-23
32423,32423,1.4700196999999999e-22,-1.6900572e-24,1.4099423000000001e-24,1.4042939e-24,3.254333e-23
32424,32424,1.4824260999999998e-22,-1.688785e-24,1.4104233999999998e-24,1.4040351999999999e-24,3.2541441999999995e-23
32425,32425,1.4941565e-22,-1.6875676e-24,1.4108714e-24,1.4037813999999998e-24,3.2539554e-23
32426,32426,1.5050716e-22,-1.6864168e-24,1.4112790999999998e-24,1.4035333999999999e-24,3.2537667e-23
32427,32427,1.5150428e-22,-1.6853437e-24,1.4116397999999998e-24,1.4032922e-24,3.2535779999999996e-23
32428,32428,1.5239518e-22,-1.6843584e-24,1.4119472e-24,1.4030586e-24,3.2533892e-23
32429,32429,1.5316927e-22,-1.68347e-24,1.4121959e-24,1.4028331e-24,3.2532005e-23
32430,32430,1.5381731999999998e-22,-1.6826865e-24,1.412381e-24,1.4026167e-24,3.2530117e-23
32431,32431,1.543316e-22,-1.6820149e-24,1.4124982e-24,1.4024099e-24,3.252823e-23
32432,32432,1.547059e-22,-1.6814604e-24,1.4125444999999998e-24,1.402213e-24,3.2526346e-23
32433,32433,1.5493566e-22,-1.6810275e-24,1.412517e-24,1.4020262999999998e-24,3.252446e-23
32434,32434,1.5501797999999999e-22,-1.6807186999999998e-24,1.4124145e-24,1.40185e-24,3.2522569999999995e-23
32435,32435,1.5495169e-22,-1.6805353e-24,1.4122358e-24,1.4016842e-24,3.2520688e-23
32436,32436,1.5473738e-22,-1.6804773e-24,1.4119813e-24,1.401529e-24,3.25188e-23
32437,32437,1.5437728999999999e-22,-1.6805429999999998e-24,1.4116519e-24,1.4013839999999998e-24,3.2516916e-23
32438,32438,1.5387543e-22,-1.6807292e-24,1.4112495e-24,1.4012489999999999e-24,3.251503e-23
32439,32439,1.5323742e-22,-1.6810316999999998e-24,1.4107767999999999e-24,1.4011237999999999e-24,3.2513145e-23
32440,32440,1.524705e-22,-1.6814445e-24,1.4102373e-24,1.4010076e-24,3.251126e-23
32441,32441,1.5158334e-22,-1.6819607e-24,1.4096352999999999e-24,1.4008997999999998e-24,3.2509374e-23
